unique_dest,avg_ttl,sum_pay,port_count,target
3,121,3750,1,Bot
1,44,104,1,Benign
3,122,494,1,Bot
1,122,72,1,Bot
1,108,501,1,Benign
1,109,96,1,Benign
1,108,65,1,Benign
1,108,71,1,Benign
1,121,200,1,Bot
1,45,101,1,Benign
2,121,2800,1,Bot
4,121,304,1,Bot
5,121,1558,1,Bot
1,109,71,1,Benign
1,112,96,1,Benign
1,108,167,1,Benign
7,121,2836,1,Bot
1,44,65,1,Benign
4,121,608,1,Bot
1,115,61,1,Benign
5,118,1748,1,Bot
1,50,364,3,Benign
1,121,300,1,Bot
2,114,4835,2,Benign
3,121,18500,1,Bot
1,113,65,1,Benign
1,46,96,1,Benign
1,109,96,1,Benign
1,109,983,1,Benign
1,109,71,1,Benign
1,119,38,1,Bot
1,108,177,1,Benign
1,109,71,1,Benign
1,108,168,1,Benign
1,57,50,1,Bot
3,121,360,1,Bot
9,122,1976,1,Bot
3,120,722,1,Bot
1,111,65,1,Benign
6,121,2650,1,Bot
1,110,192,1,Benign
1,57,150,1,Bot
5,41,228,1,Bot
1,109,84,1,Benign
1,108,297,1,Benign
1,109,81,1,Benign
1,109,71,1,Benign
1,109,96,1,Benign
1,109,96,1,Benign
5,120,3610,1,Bot
6,120,228,1,Bot
1,248,122,1,Bot
3,119,1292,1,Bot
1,248,122,1,Bot
1,52,50,1,Bot
1,113,167,1,Benign
1,248,122,1,Bot
1,113,61,1,Benign
5,119,6438,1,Bot
1,177,142,2,Benign
7,122,4222,2,Bot
1,48,65,1,Benign
1,107,26,1,Benign
1,107,96,1,Benign
1,113,61,1,Benign
6,120,4090,1,Bot
5,119,2242,1,Bot
3,56,176,1,Bot
4,120,152,1,Bot
1,248,122,1,Bot
6,120,2280,1,Bot
5,121,1216,1,Bot
1,120,38,1,Bot
1,107,71,1,Benign
2,56,3650,1,Bot
2,120,114,1,Bot
1,110,71,1,Benign
1,45,65,1,Benign
1,111,167,1,Benign
3,56,150,1,Bot
6,120,12020,1,Bot
1,113,177,1,Benign
1,248,122,1,Bot
2,120,6316,1,Bot
1,120,5650,1,Bot
1,112,71,1,Benign
1,113,71,1,Benign
3,121,988,1,Bot
1,113,132,1,Benign
2,120,152,1,Bot
6,120,988,1,Bot
7,120,2052,1,Bot
7,56,1292,1,Bot
1,110,96,1,Benign
1,117,50,1,Bot
1,111,61,1,Benign
1,113,327,1,Benign
4,120,836,1,Bot
6,56,400,1,Bot
1,110,71,1,Benign
1,109,238,1,Benign
1,248,330,1,Bot
4,115,1254,1,Bot
1,44,71,1,Benign
1,108,65,1,Benign
1,45,104,1,Benign
1,76,700,4,Benign
1,44,71,1,Benign
2,46,1512,2,Benign
1,46,96,1,Benign
2,121,646,1,Bot
2,121,548,1,Bot
1,121,498,1,Bot
9,121,3622,1,Bot
3,121,8000,1,Bot
1,109,177,1,Benign
3,121,9150,1,Bot
7,122,3581,2,Bot
4,57,278,1,Bot
1,109,96,1,Benign
1,46,104,1,Benign
1,45,67,1,Benign
5,121,1368,1,Bot
2,121,8450,1,Bot
1,109,96,1,Benign
1,109,71,1,Benign
5,118,228,1,Bot
1,111,380,1,Benign
1,109,71,1,Benign
1,110,65,1,Benign
1,110,426,1,Benign
1,109,61,1,Benign
1,121,2950,1,Bot
1,46,104,1,Benign
1,110,2016,1,Benign
1,120,4100,1,Bot
3,121,190,1,Bot
1,121,50,1,Bot
6,121,3406,1,Bot
1,44,96,1,Benign
1,108,65,1,Benign
2,121,2600,1,Bot
1,44,96,1,Benign
3,121,836,1,Bot
1,45,61,1,Benign
1,121,50,1,Bot
1,109,167,1,Benign
1,109,65,1,Benign
1,109,96,1,Benign
1,109,65,1,Benign
3,121,9600,1,Bot
1,111,81,1,Benign
1,111,327,1,Benign
1,111,96,1,Benign
1,111,96,1,Benign
1,108,81,1,Benign
1,108,71,1,Benign
1,108,42,1,Benign
1,106,71,1,Benign
2,57,100,1,Bot
1,109,71,1,Benign
1,121,38,1,Bot
1,109,65,1,Benign
1,109,531,1,Benign
1,109,345,1,Benign
1,109,327,1,Benign
2,121,550,1,Bot
1,45,308,1,Benign
1,108,72,1,Benign
1,121,50,1,Bot
1,108,72,1,Benign
1,108,122,1,Benign
3,57,9258,1,Bot
1,106,71,1,Benign
1,109,273,1,Benign
1,109,45,1,Benign
1,121,190,1,Bot
1,109,96,1,Benign
1,109,71,1,Benign
1,108,288,1,Benign
1,109,71,1,Benign
1,109,42,1,Benign
1,45,65,1,Benign
1,45,142,1,Benign
1,109,177,1,Benign
3,121,266,1,Bot
1,109,429,1,Benign
1,29,627,1,Benign
1,47,176,1,Bot
1,112,177,1,Benign
2,118,1482,1,Bot
6,117,30392,1,Bot
6,118,1254,1,Bot
1,110,167,1,Benign
1,113,167,1,Benign
4,113,657,4,Benign
1,47,152,1,Benign
1,47,65,1,Benign
1,46,96,1,Benign
1,117,38,1,Bot
1,109,96,1,Benign
1,112,96,1,Benign
1,112,336,2,Benign
1,110,192,1,Benign
1,112,71,1,Benign
1,48,142,1,Benign
1,112,81,1,Benign
1,53,38,1,Bot
1,112,113,1,Benign
3,117,7000,1,Bot
1,111,162,1,Benign
1,48,216,2,Benign
6,115,1064,1,Bot
1,110,642,1,Benign
1,112,96,1,Benign
1,111,192,1,Benign
1,111,96,1,Benign
5,115,494,1,Bot
4,118,1026,1,Bot
1,112,96,1,Benign
1,112,96,1,Benign
1,47,65,1,Benign
1,111,71,1,Benign
1,53,104,1,Benign
1,108,71,1,Benign
1,48,96,1,Benign
1,110,167,1,Benign
1,112,238,1,Benign
1,114,61,1,Benign
4,111,2090,1,Bot
1,113,65,1,Benign
1,112,354,1,Benign
1,112,5639,1,Benign
1,112,96,1,Benign
1,112,180,1,Benign
1,119,122,1,Bot
8,119,1634,1,Bot
1,119,4300,1,Bot
1,114,96,1,Benign
1,115,333,1,Benign
1,47,113,1,Benign
2,118,76,1,Bot
1,116,26,1,Benign
1,112,71,1,Benign
1,115,152,1,Bot
1,50,177,1,Benign
1,112,45,1,Benign
1,111,71,1,Benign
1,111,177,1,Benign
7,118,14628,1,Bot
1,113,130,1,Benign
5,116,3914,1,Bot
3,114,228,1,Bot
1,115,71,1,Benign
1,114,162,1,Benign
1,114,237,1,Benign
1,116,42,1,Benign
4,118,784,1,Bot
6,113,874,1,Bot
1,116,71,1,Benign
1,113,177,1,Benign
1,113,107,1,Benign
1,115,96,1,Benign
1,116,71,1,Benign
6,113,17400,1,Bot
5,118,2950,1,Bot
3,107,836,1,Bot
3,115,912,1,Bot
1,116,65,1,Benign
1,112,71,1,Benign
1,117,71,1,Benign
1,115,96,1,Benign
1,116,133,1,Benign
1,52,113,1,Benign
2,107,7550,1,Bot
1,109,96,1,Benign
1,111,81,1,Benign
1,113,5628,1,Benign
1,114,38,1,Bot
2,114,850,1,Bot
1,115,242,1,Benign
1,113,71,1,Benign
1,113,130,1,Benign
1,111,61,1,Benign
1,112,192,1,Benign
1,49,576,1,Benign
3,119,380,1,Bot
5,112,4008,1,Bot
5,116,898,1,Bot
1,117,72,1,Bot
1,112,71,1,Benign
1,49,71,1,Benign
1,111,96,1,Benign
1,111,96,1,Benign
1,51,498,1,Bot
1,111,177,1,Benign
1,111,61,1,Benign
6,119,10958,1,Bot
1,116,61,1,Benign
1,114,142,1,Benign
1,117,700,1,Bot
5,113,608,1,Bot
1,113,71,1,Benign
1,46,864,1,Benign
1,46,576,1,Benign
1,110,96,1,Benign
1,45,152,1,Benign
1,48,167,1,Benign
1,112,61,1,Benign
1,238,72,1,Bot
1,48,417,1,Benign
1,113,96,1,Benign
2,116,190,1,Bot
1,48,533,1,Benign
3,111,2622,1,Bot
1,53,38,1,Bot
1,114,177,1,Benign
1,48,141,1,Benign
1,112,71,1,Benign
1,112,96,1,Benign
1,113,65,1,Benign
1,111,639,1,Benign
1,112,276,1,Benign
1,112,61,1,Benign
1,117,1526,1,Bot
6,118,722,1,Bot
1,48,96,1,Benign
1,110,61,1,Benign
1,111,71,1,Benign
7,116,1984,1,Bot
1,110,81,1,Benign
1,113,1189,1,Benign
5,118,648,1,Bot
1,109,96,1,Benign
1,109,96,1,Benign
6,120,3488,1,Bot
1,112,65,1,Benign
6,117,1710,1,Bot
1,111,324,1,Benign
1,114,360,1,Benign
1,111,61,1,Benign
3,116,1862,1,Bot
1,111,191,1,Benign
1,112,81,1,Benign
2,117,2280,1,Bot
1,113,42,1,Benign
1,47,284,1,Benign
1,113,65,1,Benign
1,113,96,1,Benign
1,112,177,1,Benign
2,120,126,1,Bot
1,119,228,1,Bot
4,121,532,1,Bot
1,47,194,1,Benign
4,55,4022,1,Bot
1,108,71,1,Benign
1,109,142,1,Benign
6,119,2280,1,Bot
1,247,440,4,Bot
1,46,104,1,Benign
1,54,38,1,Bot
1,109,155,1,Benign
1,109,209,1,Benign
5,121,3750,1,Bot
1,46,284,1,Benign
3,57,114,1,Bot
7,121,426,1,Bot
1,109,96,1,Benign
1,109,177,1,Benign
1,109,155,1,Benign
1,109,42,1,Benign
1,111,324,1,Benign
3,121,2052,1,Bot
1,109,237,1,Benign
1,108,71,1,Benign
1,121,950,1,Bot
1,107,304,1,Benign
2,119,4250,1,Bot
3,121,3900,1,Bot
1,109,71,1,Benign
10,116,24130,1,Bot
1,105,65,1,Benign
1,105,71,1,Benign
1,108,96,1,Benign
1,105,155,1,Benign
5,115,10700,1,Bot
1,105,86,1,Benign
2,116,100,1,Bot
4,117,2812,1,Bot
4,114,494,1,Bot
6,115,1482,1,Bot
6,114,1368,1,Bot
1,115,167,1,Benign
1,112,2700,1,Bot
1,116,71,1,Benign
1,115,65,1,Benign
1,116,354,1,Benign
9,116,20544,1,Bot
2,111,926,1,Bot
1,40,84,1,Benign
1,104,71,1,Benign
5,114,1000,1,Bot
1,107,71,1,Benign
1,108,167,1,Benign
1,44,58,8,Benign
4,116,7950,1,Bot
1,111,71,1,Benign
1,115,38,1,Bot
4,117,3762,1,Bot
1,110,96,1,Benign
1,49,71,1,Benign
6,116,21600,1,Bot
1,113,138,1,Benign
5,114,4200,1,Bot
1,115,96,1,Benign
1,110,71,1,Benign
1,111,81,1,Benign
1,113,61,1,Benign
1,116,76,1,Bot
5,111,1444,1,Bot
1,118,7450,1,Bot
1,45,9276,1,Benign
1,109,71,1,Benign
1,45,353,1,Benign
1,50,71,1,Benign
3,134,1088,9,Bot
1,113,61,1,Benign
1,113,133,1,Benign
1,113,65,1,Benign
1,118,122,1,Bot
3,118,532,1,Bot
1,111,177,1,Benign
6,115,456,1,Bot
1,112,65,1,Benign
1,113,81,1,Benign
1,112,96,1,Benign
1,46,96,1,Benign
1,114,72,1,Benign
1,111,81,1,Benign
1,113,122,1,Benign
2,49,114,1,Bot
1,49,65,1,Benign
1,110,61,1,Benign
5,48,1254,1,Bot
1,111,142,1,Benign
4,116,2698,1,Bot
7,117,4218,1,Bot
1,115,91,1,Benign
1,112,96,1,Benign
2,47,396,6,Benign
1,110,71,1,Benign
1,111,718,1,Benign
1,115,62,1,Benign
1,113,62,1,Benign
8,114,2608,1,Bot
8,116,1444,1,Bot
2,115,150,1,Bot
1,107,177,1,Benign
1,107,96,1,Benign
1,107,61,1,Benign
1,116,122,1,Bot
1,50,177,1,Benign
2,51,150,1,Bot
1,114,96,1,Benign
1,115,76,1,Bot
1,115,96,1,Benign
1,107,142,1,Benign
1,113,96,1,Benign
1,106,622,1,Benign
5,113,10050,1,Bot
1,117,300,1,Bot
7,116,4110,1,Bot
10,116,17482,1,Bot
2,117,1680,1,Bot
1,114,42,1,Benign
8,115,2166,1,Bot
1,114,96,1,Benign
1,114,42,1,Benign
9,117,2660,1,Bot
9,117,28642,1,Bot
1,46,38,1,Bot
1,106,71,1,Benign
1,107,81,1,Benign
1,132,72,1,Bot
8,112,3762,1,Bot
1,109,61,1,Benign
1,109,71,1,Benign
11,103,11006,13,Bot
2,44,6216,3,Benign
1,112,50,1,Bot
1,109,65,1,Benign
1,109,42,1,Benign
1,109,96,1,Benign
1,109,96,1,Benign
1,110,96,1,Benign
1,108,71,1,Benign
3,117,532,1,Bot
7,32,5108,1,Bot
1,109,96,1,Benign
1,107,113,1,Benign
1,111,96,1,Benign
1,112,50,1,Bot
1,110,96,1,Benign
1,110,96,1,Benign
1,109,71,1,Benign
3,121,1634,1,Bot
1,120,100,1,Bot
1,109,71,1,Benign
1,109,192,1,Benign
2,121,114,1,Bot
1,111,113,1,Benign
1,50,96,1,Benign
1,111,71,1,Benign
1,111,96,1,Benign
11,116,1938,1,Bot
1,109,96,1,Benign
2,120,190,1,Bot
5,119,1434,1,Bot
5,120,6470,1,Bot
1,112,142,1,Benign
1,106,71,1,Benign
6,117,1596,1,Bot
4,118,1710,1,Bot
6,118,608,1,Bot
1,118,300,1,Bot
1,111,323,1,Benign
1,47,96,1,Benign
1,111,71,1,Benign
2,51,88,1,Bot
6,116,2288,1,Bot
7,117,2432,1,Bot
11,53,1520,1,Bot
1,46,71,1,Benign
1,110,96,1,Benign
1,111,212,1,Benign
1,114,96,1,Benign
1,49,65,1,Benign
3,116,228,1,Bot
4,116,4600,1,Bot
1,114,96,1,Benign
1,53,162,1,Benign
2,115,238,1,Bot
1,46,65,1,Benign
7,117,17400,1,Bot
2,119,100,1,Bot
1,106,113,1,Benign
1,107,284,1,Benign
7,120,3102,1,Bot
3,118,114,1,Bot
1,103,71,1,Benign
1,104,45,1,Benign
5,117,1666,1,Bot
6,118,19850,1,Bot
1,108,71,1,Benign
1,107,184,1,Benign
1,109,71,1,Benign
2,117,1102,1,Bot
1,107,96,1,Benign
3,119,600,1,Bot
5,119,7408,1,Bot
5,119,4850,1,Bot
4,119,2812,1,Bot
5,119,2166,1,Bot
2,117,6000,1,Bot
3,111,456,1,Bot
1,110,130,1,Benign
1,117,5600,1,Bot
1,109,96,1,Benign
1,108,71,1,Benign
1,109,162,1,Benign
2,113,1178,1,Bot
5,113,3900,1,Bot
7,104,24650,1,Bot
1,49,192,1,Benign
1,113,177,1,Benign
1,106,81,1,Benign
1,107,96,1,Benign
1,108,71,1,Benign
1,44,71,1,Benign
3,115,152,1,Bot
6,117,20756,1,Bot
1,112,480,1,Benign
1,107,113,1,Benign
1,108,65,1,Benign
1,109,96,1,Benign
3,116,2950,1,Bot
1,108,96,1,Benign
1,107,51,1,Benign
1,117,498,1,Bot
1,110,96,1,Benign
4,119,1242,4,Bot
1,107,71,1,Benign
1,107,81,1,Benign
1,108,71,1,Benign
2,116,3350,1,Bot
1,109,65,1,Benign
1,110,96,1,Benign
1,110,192,1,Benign
2,114,220,1,Bot
1,45,71,1,Benign
1,110,71,1,Benign
1,110,158,1,Benign
1,106,71,1,Benign
1,107,65,1,Benign
1,109,177,1,Benign
1,116,12454,1,Bot
1,107,96,1,Benign
9,117,2508,1,Bot
1,108,96,1,Benign
1,43,191,1,Benign
1,109,96,1,Benign
1,117,72,1,Bot
1,121,50,1,Bot
1,114,96,1,Benign
1,120,190,1,Bot
1,117,81,1,Benign
1,116,61,1,Benign
10,122,47916,1,Bot
4,120,1330,1,Bot
3,120,2090,1,Bot
1,117,96,1,Benign
10,122,25008,1,Bot
5,122,13168,1,Bot
6,122,15974,1,Bot
1,118,96,1,Benign
1,117,96,1,Benign
1,119,300,1,Bot
1,121,122,1,Bot
6,121,1600,1,Bot
1,52,216,1,Benign
1,117,167,1,Benign
1,116,81,1,Benign
1,115,81,1,Benign
1,114,177,1,Benign
1,50,23,1,Benign
2,121,152,1,Bot
1,117,96,1,Benign
1,118,71,1,Benign
1,118,237,1,Benign
1,118,71,1,Benign
7,121,874,1,Bot
1,104,177,1,Benign
1,111,61,1,Benign
5,121,3288,1,Bot
11,121,12906,1,Bot
1,118,76,1,Benign
1,116,96,1,Benign
1,116,113,1,Benign
1,117,192,1,Benign
1,117,42,1,Benign
1,117,71,1,Benign
1,115,81,1,Benign
6,120,3186,1,Bot
7,119,1368,1,Bot
1,115,192,1,Benign
1,53,96,1,Benign
1,116,142,1,Benign
1,116,96,1,Benign
1,116,42,1,Benign
1,117,177,1,Benign
4,122,14572,1,Bot
1,116,96,1,Benign
1,116,26,1,Benign
7,122,1482,1,Bot
1,116,71,1,Benign
1,117,96,1,Benign
1,115,243,1,Benign
3,122,456,1,Bot
1,106,192,1,Benign
1,118,217,1,Benign
1,117,280,1,Benign
4,120,646,1,Bot
1,116,96,1,Benign
3,118,214,1,Bot
1,112,167,1,Benign
1,117,96,1,Benign
1,117,107,1,Benign
1,117,96,1,Benign
8,118,974,1,Bot
1,48,212,1,Benign
1,110,1848,22,Benign
1,118,254,1,Benign
1,118,96,1,Benign
1,118,61,1,Benign
1,117,192,1,Benign
2,121,494,1,Bot
4,121,760,1,Bot
1,117,192,1,Benign
1,116,71,1,Benign
1,116,71,1,Benign
1,115,96,1,Benign
4,119,1938,1,Bot
8,120,6478,1,Bot
2,52,864,2,Benign
1,116,72,1,Benign
5,110,6820,1,Bot
1,48,65,1,Benign
1,112,71,1,Benign
8,116,2964,1,Bot
1,114,1850,1,Bot
1,111,71,1,Benign
1,48,65,1,Benign
2,109,364,1,Bot
1,113,113,1,Benign
2,110,336,1,Bot
1,112,71,1,Benign
1,45,65,1,Benign
1,111,72,1,Bot
1,110,61,1,Benign
1,110,107,1,Benign
1,110,61,1,Benign
4,121,20188,1,Bot
1,111,96,1,Benign
1,110,330,2,Bot
1,111,71,1,Benign
7,117,2470,1,Bot
1,48,0,1,Benign
1,113,183,1,Benign
7,117,1254,1,Bot
4,116,1900,1,Bot
1,108,113,1,Benign
1,110,177,1,Benign
5,120,608,1,Bot
1,113,45,1,Benign
1,64,2494,1,Bot
1,115,81,1,Benign
6,118,1520,1,Bot
1,111,96,1,Benign
1,111,299,1,Benign
1,115,71,1,Benign
1,111,288,1,Benign
2,119,266,1,Bot
1,115,197,1,Benign
1,111,65,1,Benign
1,116,76,1,Bot
1,105,71,1,Benign
1,107,167,1,Benign
1,111,177,1,Benign
1,110,167,1,Benign
1,116,72,1,Benign
1,44,65,1,Benign
1,108,96,1,Benign
1,111,136,1,Benign
1,111,96,1,Benign
1,106,192,1,Benign
2,116,1600,1,Bot
1,117,2950,1,Bot
1,111,162,1,Benign
6,112,1577,1,Bot
4,114,10286,1,Bot
4,117,976,1,Bot
7,119,10100,1,Bot
1,52,50,1,Bot
1,50,50,1,Bot
1,111,809,1,Benign
1,111,96,1,Benign
1,111,67,1,Benign
1,112,96,1,Benign
1,111,242,1,Benign
1,111,96,1,Benign
1,110,96,1,Benign
1,48,334,1,Benign
1,106,96,1,Benign
1,111,71,1,Benign
1,112,96,1,Benign
1,241,72,1,Bot
1,49,288,1,Benign
1,111,727,1,Benign
1,112,65,1,Benign
1,113,1422,1,Benign
1,113,204,1,Benign
1,112,96,1,Benign
1,110,96,1,Benign
1,111,71,1,Benign
1,109,71,1,Benign
2,56,1084,1,Bot
1,111,65,1,Benign
1,111,71,1,Benign
1,109,96,1,Benign
8,111,4780,1,Bot
1,115,26,1,Benign
4,112,1482,1,Bot
1,114,50,1,Bot
1,107,81,1,Benign
1,116,65,1,Benign
1,113,354,1,Benign
1,111,243,1,Benign
2,51,720,2,Benign
2,53,1058,1,Bot
3,55,632,1,Bot
7,121,5728,1,Bot
1,111,71,1,Benign
3,121,12022,1,Bot
2,121,1064,1,Bot
2,121,2280,1,Bot
1,108,84,1,Benign
1,108,71,1,Benign
1,121,144,2,Bot
7,121,1900,1,Bot
1,107,71,1,Benign
2,121,190,1,Bot
2,118,76,1,Bot
9,121,1444,1,Bot
4,121,836,1,Bot
1,106,71,1,Benign
1,43,96,1,Benign
1,109,71,1,Benign
4,121,1292,1,Bot
1,46,312,3,Benign
1,108,61,1,Benign
1,109,96,1,Benign
1,108,65,1,Benign
2,121,4800,1,Bot
1,113,96,1,Benign
1,109,155,1,Benign
1,108,258,1,Benign
1,45,71,1,Benign
1,110,96,1,Benign
2,57,76,1,Bot
3,121,228,1,Bot
6,121,594,1,Bot
1,110,113,1,Benign
1,109,288,1,Benign
2,121,722,1,Bot
1,109,65,1,Benign
5,121,16250,1,Bot
1,107,65,1,Benign
1,78,200,2,Benign
1,46,65,1,Benign
1,110,288,1,Benign
1,107,81,1,Benign
3,41,646,1,Bot
1,109,404,1,Benign
1,47,96,1,Benign
2,121,1700,1,Bot
1,111,177,1,Benign
1,108,195,1,Benign
4,121,5168,1,Bot
1,121,38,1,Bot
6,121,3686,1,Bot
1,109,192,1,Benign
2,120,76,1,Bot
5,121,722,1,Bot
1,109,45,1,Benign
1,109,71,1,Benign
9,116,11486,1,Bot
1,108,65,1,Benign
1,108,71,1,Benign
1,109,167,1,Benign
1,108,71,1,Benign
1,46,104,1,Benign
1,45,42,1,Benign
1,109,192,1,Benign
1,109,141,1,Benign
1,108,71,1,Benign
1,109,192,1,Benign
1,109,96,1,Benign
1,109,167,1,Benign
1,109,553,2,Benign
1,109,480,1,Benign
1,45,211,1,Benign
1,46,104,1,Benign
1,45,65,1,Benign
1,109,299,1,Benign
1,109,1101,1,Benign
1,108,71,1,Benign
1,43,65,1,Benign
1,107,177,1,Benign
2,109,124338,3,Benign
1,108,122,1,Benign
1,45,403,4,Benign
1,109,96,1,Benign
2,56,8,1,Bot
4,119,532,1,Bot
5,119,1216,1,Bot
1,120,314,1,Bot
1,48,36,1,Benign
1,43,92,1,Benign
1,47,216,1,Benign
5,116,3344,1,Bot
1,49,297,1,Benign
1,110,96,1,Benign
5,115,1734,1,Bot
4,120,3850,1,Bot
1,66,396416,154,Bot
4,53,12314,4,Benign
1,54,0,1,Benign
3,54,1239,5,Benign
5,54,2103,6,Benign
1,53,84,1,Benign
1,55,207781,2,Benign
1,55,15982,1,Benign
1,54,1025,1,Benign
1,55,21154,3,Benign
1,54,162,2,Benign
1,55,34708,2,Benign
1,108,162,1,Benign
1,109,194,1,Benign
1,115,149,1,Benign
1,112,71,1,Benign
1,108,192,1,Benign
6,116,13300,1,Bot
1,113,81,1,Benign
2,117,1050,1,Bot
1,109,192,1,Benign
2,118,244,2,Bot
4,113,1368,1,Bot
1,114,400,1,Bot
1,109,18440,1,Benign
1,113,65,1,Benign
4,115,8138,1,Bot
2,115,1292,1,Bot
3,118,8800,1,Bot
3,115,490,1,Bot
1,113,325,1,Benign
1,108,96,1,Benign
1,64,1641,1,Bot
1,107,814,1,Benign
1,107,177,1,Benign
7,118,1688,1,Bot
5,118,950,1,Bot
1,53,72,1,Bot
8,116,3116,1,Bot
1,108,81,1,Benign
1,107,168,1,Benign
1,108,386,1,Benign
1,117,72,1,Bot
5,118,13972,1,Bot
4,117,1444,1,Bot
4,117,570,1,Bot
1,109,96,1,Benign
1,108,71,1,Benign
8,118,10090,1,Bot
1,109,71,1,Benign
1,113,71,1,Benign
6,118,2280,1,Bot
1,107,168,1,Benign
1,51,114,1,Bot
1,108,155,1,Benign
1,107,177,1,Benign
1,117,76,1,Bot
1,115,96,1,Benign
3,116,11642,1,Bot
1,112,81,1,Benign
7,116,2516,1,Bot
6,118,1748,1,Bot
1,112,96,1,Benign
1,114,50,1,Bot
1,113,147,1,Benign
3,116,608,1,Bot
1,114,38,1,Bot
1,111,192,1,Benign
1,47,288,1,Benign
1,45,71,1,Benign
1,247,72,1,Bot
1,106,155,1,Benign
2,112,700,1,Bot
1,106,71,1,Benign
2,119,760,1,Bot
1,105,71,1,Benign
1,107,96,1,Benign
1,107,136,1,Benign
3,113,8552,3,Bot
8,116,27250,1,Bot
7,117,1634,1,Bot
2,114,152,1,Bot
6,117,3938,1,Bot
1,114,72,1,Bot
1,101,71,1,Benign
1,106,71,1,Benign
1,109,65,1,Benign
1,106,113,1,Benign
1,104,71,1,Benign
1,104,96,1,Benign
6,116,10216,1,Bot
1,108,113,1,Benign
3,119,3458,1,Bot
5,119,8600,1,Bot
4,115,266,1,Bot
1,108,71,1,Benign
1,109,192,1,Benign
1,109,142,1,Benign
6,116,2166,1,Bot
5,116,1140,1,Bot
3,116,3782,1,Bot
1,111,96,1,Benign
8,116,2250,1,Bot
1,111,81,1,Benign
2,117,2208,1,Bot
1,111,61,1,Benign
1,112,288,1,Benign
3,114,158,1,Bot
1,111,81,1,Benign
3,112,190,1,Bot
1,111,136,1,Benign
6,117,4630,1,Bot
8,117,15306,1,Bot
7,115,2562,1,Bot
1,109,81,1,Benign
4,114,2616,1,Bot
1,114,152,1,Bot
1,112,167,1,Benign
1,46,96,1,Benign
1,111,288,1,Benign
1,110,71,1,Benign
1,109,122,1,Benign
1,111,177,1,Benign
1,109,125,1,Benign
1,111,71,1,Benign
1,110,441,1,Benign
6,116,6432,1,Bot
1,112,167,1,Benign
1,109,258,1,Benign
1,108,203,1,Benign
1,109,71,1,Benign
1,109,71,1,Benign
1,115,288,1,Benign
1,113,167,1,Benign
1,41,65,1,Benign
6,113,912,1,Bot
1,115,61,1,Benign
1,64,10715,1,Bot
1,108,81,1,Benign
1,108,113,1,Benign
1,108,71,1,Benign
1,118,71,1,Benign
1,53,42,1,Benign
1,117,96,1,Benign
1,118,65,1,Benign
1,116,155,1,Benign
1,117,350,1,Bot
1,108,42,1,Benign
1,106,71,1,Benign
2,116,250,1,Bot
1,232,36,1,Benign
1,110,283,1,Benign
1,248,360,4,Bot
1,103,71,1,Benign
1,106,192,1,Benign
1,104,65,1,Benign
1,118,50,1,Bot
4,118,2318,1,Bot
1,106,177,1,Benign
2,116,7150,1,Bot
1,105,71,1,Benign
1,108,96,1,Benign
2,119,8300,1,Bot
6,116,15050,1,Bot
5,119,14438,1,Bot
9,50,2014,1,Bot
1,107,113,1,Benign
1,109,71,1,Benign
1,40,334,1,Benign
2,111,2500,1,Bot
1,105,71,1,Benign
1,102,167,1,Benign
1,102,65,1,Benign
1,108,96,1,Benign
3,113,380,1,Bot
1,41,392,1,Benign
5,117,532,1,Bot
1,103,142,1,Benign
3,113,532,1,Bot
1,64,1305,1,Bot
1,107,177,1,Benign
1,104,71,1,Benign
1,116,72,1,Bot
7,119,15776,1,Bot
4,119,4738,1,Bot
4,119,6750,1,Bot
1,113,71,1,Benign
6,119,5866,1,Bot
1,118,600,1,Bot
6,118,456,1,Bot
3,120,570,1,Bot
12,116,2299,1,Bot
1,112,96,1,Benign
1,113,52,1,Benign
1,115,71,1,Benign
9,119,7738,1,Bot
1,114,96,1,Benign
1,113,71,1,Benign
6,120,2280,1,Bot
3,121,760,1,Bot
1,114,71,1,Benign
1,50,71,1,Benign
1,245,72,1,Bot
1,113,288,1,Benign
1,110,71,1,Benign
1,104,71,1,Benign
3,57,3026,1,Bot
2,50,150,1,Bot
1,110,737,1,Benign
1,45,321,1,Benign
1,117,76,1,Bot
1,53,50,1,Bot
1,107,132,1,Benign
1,108,147,1,Benign
1,238,216,6,Benign
1,112,243,1,Benign
1,111,96,1,Benign
1,52,72,1,Bot
1,111,61,1,Benign
1,117,65,1,Benign
3,114,7840,1,Bot
1,107,71,1,Benign
1,64,1950,1,Bot
1,111,96,1,Benign
1,113,96,1,Benign
1,111,192,1,Benign
2,108,6000,1,Bot
4,109,3040,1,Bot
1,111,71,1,Benign
1,112,136,1,Benign
1,48,96,1,Benign
3,109,988,1,Bot
1,113,72,1,Benign
1,111,142,1,Benign
1,112,141,1,Benign
1,112,71,1,Benign
1,113,194,1,Benign
1,112,152,1,Benign
1,111,300,1,Bot
1,48,26,1,Benign
1,112,480,1,Benign
1,112,167,1,Benign
1,111,96,1,Benign
1,48,0,1,Benign
1,49,177,1,Benign
1,113,81,1,Benign
1,112,243,1,Benign
1,108,100,1,Bot
1,114,96,1,Benign
1,112,61,1,Benign
1,47,65,1,Benign
1,111,71,1,Benign
1,47,65,1,Benign
1,48,383,5,Benign
3,115,722,1,Bot
1,48,96,1,Benign
2,107,114,1,Bot
4,110,2708,1,Bot
1,109,72,1,Bot
